DATE,GAME_ID,TEAM,OPPONENT,PTS,FGA,FTA,TO,FTM,REB,AST,STL,BLK,3PA,3PM,BSN_ID,GAME_URL,HOMEAWAY,POSS,OPP_PTS,OPP_POSS,ORTG_GAME,DRTG_GAME,NET_GAME,TEAM_GAME_NUM,PTS_L5,POSS_L5,OPP_PTS_L5,OPP_POSS_L5,ORTG_L5,DRTG_L5,NET_L5
2026-05-01,84,Gigantes,Criollos,91,75,13,9,10,38,20,8,4,32,11,866bbac8-11ad-11f1-9aa9-e7f535a50d90,https://www.bsnpr.com/partidos/866bbac8-11ad-11f1-9aa9-e7f535a50d90,1,89.72,97,90.0,101.426660722247,107.77777777777777,-6.3511170555307785,13,474.0,458.0,505.0,464.08,103.4934497816594,108.81744526805724,-5.323995486397848
2026-05-03,87,Gigantes,Santeros,98,76,24,8,13,48,22,8,1,34,13,86852177-11ad-11f1-9a37-b9b1c1d0893a,https://www.bsnpr.com/partidos/86852177-11ad-11f1-9a37-b9b1c1d0893a,1,94.56,69,82.96,103.63790186125212,83.17261330761814,20.465288553633982,14,490.0,458.76,461.0,450.24,106.80966082483216,102.38983653162758,4.419824293204584
2026-05-06,92,Gigantes,Leones,90,69,14,10,9,36,20,2,2,30,9,8685483e-11ad-11f1-a959-156796554d86,https://www.bsnpr.com/partidos/8685483e-11ad-11f1-a959-156796554d86,0,85.16,85,76.2,105.68341944574918,111.54855643044618,-5.865136984697003,15,486.0,462.96,448.0,441.32,104.97667185069984,101.51364089549533,3.463030955204516
2026-05-09,101,Gigantes,Mets,96,67,10,17,7,37,28,13,4,25,11,868893f2-11ad-11f1-80ba-612cd40bc2cc,https://www.bsnpr.com/partidos/868893f2-11ad-11f1-80ba-612cd40bc2cc,1,88.4,76,91.68,108.5972850678733,82.89703315881326,25.700251909060043,16,471.0,451.43999999999994,433.0,438.08,104.33280170122276,98.84039444850256,5.492407252720199
2026-05-12,105,Gigantes,Cangrejeros,82,60,25,14,21,35,14,5,8,21,7,86b530a5-11ad-11f1-9c56-d7cd8f2e60aa,https://www.bsnpr.com/partidos/86b530a5-11ad-11f1-9c56-d7cd8f2e60aa,0,85.0,80,90.92,96.47058823529412,87.98944126704795,8.481146968246165,17,457.0,442.84000000000003,407.0,431.76,103.19754313070183,94.26533259218084,8.932210538520991
2026-05-14,113,Gigantes,Cangrejeros,79,65,17,12,11,27,17,6,2,24,6,869226e7-11ad-11f1-b37c-93b72c320a3c,https://www.bsnpr.com/partidos/869226e7-11ad-11f1-b37c-93b72c320a3c,1,84.48,98,87.24,93.51325757575758,112.33379183860615,-18.820534262848568,18,445.0,437.59999999999997,408.0,429.0,101.691042047532,95.1048951048951,6.586146942636887
2026-03-21,1,Indios,Leones,85,67,20,9,19,32,19,4,2,31,10,85f24ee2-11ad-11f1-805a-d9b722cf73d3,https://www.bsnpr.com/partidos/85f24ee2-11ad-11f1-805a-d9b722cf73d3,1,84.8,89,82.36,100.23584905660378,108.06216610004857,-7.826317043444789,1,85.0,84.8,89.0,82.36,100.23584905660378,108.06216610004857,-7.826317043444789
2026-03-28,10,Indios,Atleticos,72,59,28,9,17,33,19,4,1,18,7,85fbab5a-11ad-11f1-a6fa-ffcdd9747cbf,https://www.bsnpr.com/partidos/85fbab5a-11ad-11f1-a6fa-ffcdd9747cbf,0,80.32,93,83.88,89.64143426294821,110.87267525035766,-21.23124098740945,2,157.0,165.12,182.0,166.24,95.08236434108527,109.48026948989413,-14.39790514880886
2026-03-31,15,Indios,Santeros,72,60,17,15,12,35,18,4,4,24,8,86148966-11ad-11f1-a992-afab8b4d3d04,https://www.bsnpr.com/partidos/86148966-11ad-11f1-a992-afab8b4d3d04,1,82.48,75,85.72,87.29388942774005,87.49416705552963,-0.2002776277895748,3,229.0,247.6,257.0,251.95999999999998,92.48788368336027,102.000317510716,-9.512433827355736
2026-04-02,20,Indios,Leones,90,67,17,7,12,31,19,1,0,33,12,861f6c88-11ad-11f1-adf2-73e4d9281f5d,https://www.bsnpr.com/partidos/861f6c88-11ad-11f1-adf2-73e4d9281f5d,0,81.48,85,83.92,110.45655375552282,101.28693994280266,9.169613812720158,4,319.0,329.08,342.0,335.88,96.93691503585755,101.82207931404074,-4.885164278183183
2026-04-04,24,Indios,Vaqueros,79,52,30,19,22,30,24,6,4,23,9,8621512f-11ad-11f1-b818-23558c6c40c5,https://www.bsnpr.com/partidos/8621512f-11ad-11f1-b818-23558c6c40c5,1,84.2,86,93.68,93.82422802850355,91.80187873612296,2.0223492923805964,5,398.0,413.28,428.0,429.56,96.30274874177314,99.63683769438495,-3.3340889526118076
2026-04-08,34,Indios,Piratas,103,65,28,11,28,39,29,8,2,29,9,8624e467-11ad-11f1-a05d-e7f535a50d90,https://www.bsnpr.com/partidos/8624e467-11ad-11f1-a05d-e7f535a50d90,1,88.32,80,88.92,116.62137681159422,89.9685110211426,26.652865790451614,6,416.0,416.79999999999995,419.0,436.12,99.8080614203455,96.07447491516096,3.733586505184533
2026-04-13,44,Indios,Vaqueros,85,56,23,14,17,25,20,8,2,15,6,863b0f76-11ad-11f1-943f-4b3f6b4bbfa6,https://www.bsnpr.com/partidos/863b0f76-11ad-11f1-943f-4b3f6b4bbfa6,0,80.12,100,83.36,106.09086370444332,119.9616122840691,-13.870748579625783,7,429.0,416.6,426.0,435.6,102.97647623619778,97.7961432506887,5.180332985509082
2026-04-17,52,Indios,Atleticos,100,66,29,12,23,40,27,8,4,26,13,863b0bb0-11ad-11f1-a937-612cd40bc2cc,https://www.bsnpr.com/partidos/863b0bb0-11ad-11f1-a937-612cd40bc2cc,1,90.76,86,86.36,110.18069634200087,99.58314034275128,10.597555999249593,8,457.0,424.88,437.0,436.24,107.55978158538882,100.17421602787456,7.385565557514255
2026-04-19,57,Indios,Piratas,114,66,38,13,29,38,22,6,3,21,7,864e4b09-11ad-11f1-a1d4-23fcb67dd88e,https://www.bsnpr.com/partidos/864e4b09-11ad-11f1-a1d4-23fcb67dd88e,0,95.72,106,104.32,119.09736732135396,101.61042944785277,17.48693787350119,9,481.0,439.12,458.0,456.64,109.5372563308435,100.29782761037141,9.239428720472091
2026-04-21,62,Indios,Mets,113,75,16,7,8,33,38,8,5,29,15,864fe16a-11ad-11f1-80a4-a15879432ab1,https://www.bsnpr.com/partidos/864fe16a-11ad-11f1-80a4-a15879432ab1,1,89.04,102,102.72,126.90925426774483,99.29906542056075,27.610188847184077,10,515.0,443.96,474.0,465.68,116.00144157131274,101.78663459886617,14.214806972446567
2026-04-23,67,Indios,Criollos,102,76,26,10,21,38,28,7,1,28,7,86571bf8-11ad-11f1-b0c1-0152e55a7f9a,https://www.bsnpr.com/partidos/86571bf8-11ad-11f1-b0c1-0152e55a7f9a,1,97.44,101,106.12,104.67980295566502,95.17527327553712,9.504529680127902,11,514.0,453.08,495.0,482.88,113.44574909508255,102.50994035785288,10.935808737229664
2026-04-25,71,Indios,Atleticos,102,73,28,14,19,34,23,8,6,34,13,8658cda3-11ad-11f1-9072-3541fa7ad528,https://www.bsnpr.com/partidos/8658cda3-11ad-11f1-9072-3541fa7ad528,0,99.32,109,96.76,102.6983487716472,112.64985531211244,-9.951506540465232,12,531.0,472.28000000000003,504.0,496.28,112.43330227830947,101.55557346659144,10.877728811718029
2026-04-28,77,Indios,Osos,88,67,21,13,13,39,24,5,3,27,9,865a5d2c-11ad-11f1-ab23-d9b722cf73d3,https://www.bsnpr.com/partidos/865a5d2c-11ad-11f1-ab23-d9b722cf73d3,0,89.24,100,91.16,98.61048857014792,109.69723562966213,-11.08674705951421,13,519.0,470.76,518.0,501.08000000000004,110.24725975019118,103.37670631436097,6.870553435830203
2026-05-01,82,Indios,Santeros,85,60,25,18,16,43,22,6,3,28,9,8671d3b8-11ad-11f1-a664-5bf5d13ed065,https://www.bsnpr.com/partidos/8671d3b8-11ad-11f1-a664-5bf5d13ed065,0,89.0,82,90.84,95.50561797752809,90.26860413914575,5.237013838382339,14,490.0,464.04,494.0,487.6,105.59434531505904,101.31255127153403,4.281794043525011
2026-05-04,89,Indios,Capitanes,85,66,21,15,13,43,21,4,3,28,10,86b4c74e-11ad-11f1-83ac-358b94c68f21,https://www.bsnpr.com/partidos/86b4c74e-11ad-11f1-83ac-358b94c68f21,1,90.24,87,89.12,94.19326241134752,97.62118491921005,-3.427922507862533,15,462.0,465.24,479.0,474.0,99.30358524632447,101.05485232067511,-1.7512670743506362
2026-05-06,94,Indios,Piratas,113,79,19,7,17,42,25,4,3,33,14,868455a7-11ad-11f1-9986-31430745bf20,https://www.bsnpr.com/partidos/868455a7-11ad-11f1-9986-31430745bf20,1,94.36,83,91.92,119.75413310724883,90.29590948651001,29.45822362073882,16,473.0,462.15999999999997,461.0,459.8,102.34550804916047,100.26098303610264,2.084525013057828
2026-05-08,99,Indios,Atleticos,80,61,26,11,18,42,8,3,5,26,8,8697d825-11ad-11f1-b10e-47d6b7c4f300,https://www.bsnpr.com/partidos/8697d825-11ad-11f1-b10e-47d6b7c4f300,1,83.44,81,81.6,95.87727708533077,99.26470588235294,-3.3874287970221673,17,451.0,446.28,433.0,444.64,101.05763197992293,97.3821518531846,3.6754801267383357
2026-05-14,109,Indios,Capitanes,86,62,31,10,23,36,17,6,6,27,7,86c0c3fd-11ad-11f1-a950-5bf5d13ed065,https://www.bsnpr.com/partidos/86c0c3fd-11ad-11f1-a950-5bf5d13ed065,1,85.64,96,93.72,100.4203643157403,102.43277848911652,-2.0124141733762144,18,449.0,442.67999999999995,429.0,447.20000000000005,101.42766784133009,95.93023255813952,5.497435283190569
2026-03-21,1,Leones,Indios,89,65,19,9,12,33,20,5,6,18,7,85f24ee2-11ad-11f1-805a-d9b722cf73d3,https://www.bsnpr.com/partidos/85f24ee2-11ad-11f1-805a-d9b722cf73d3,0,82.36,85,84.8,108.06216610004857,100.23584905660378,7.826317043444789,1,89.0,82.36,85.0,84.8,108.06216610004857,100.23584905660378,7.826317043444789
2026-03-25,5,Leones,Atleticos,80,62,23,11,13,26,20,9,5,23,9,86227eb0-11ad-11f1-8614-45a14c464e3d,https://www.bsnpr.com/partidos/86227eb0-11ad-11f1-8614-45a14c464e3d,1,83.12,90,94.68,96.24639076034649,95.05703422053232,1.1893565398141703,2,169.0,165.48000000000002,175.0,179.48000000000002,102.12714527435338,97.50390015600622,4.623245118347157
2026-03-28,9,Leones,Criollos,98,55,29,9,23,36,19,7,4,21,7,85f8960f-11ad-11f1-b6c7-b9b1c1d0893a,https://www.bsnpr.com/partidos/85f8960f-11ad-11f1-b6c7-b9b1c1d0893a,1,76.76,99,78.2,127.6706618030224,126.59846547314578,1.0721963298766184,3,267.0,242.24,274.0,257.68,110.22126816380448,106.33343682086308,3.8878313429413964
2026-03-31,16,Leones,Capitanes,102,68,25,8,19,26,19,4,2,29,11,8647d198-11ad-11f1-984a-f1bbd5da892b,https://www.bsnpr.com/partidos/8647d198-11ad-11f1-984a-f1bbd5da892b,0,87.0,110,90.64,117.24137931034483,121.35922330097087,-4.117843990626042,4,369.0,329.24,384.0,348.32,112.0762969262544,110.24345429490124,1.8328426313531594
2026-04-02,20,Leones,Indios,85,69,18,7,15,30,17,5,1,34,10,861f6c88-11ad-11f1-adf2-73e4d9281f5d,https://www.bsnpr.com/partidos/861f6c88-11ad-11f1-adf2-73e4d9281f5d,1,83.92,90,81.48,101.28693994280266,110.45655375552282,-9.169613812720158,5,454.0,413.16,474.0,429.8,109.8847903959725,110.28385295486272,-0.3990625588902219
2026-04-04,23,Leones,Piratas,102,65,21,9,15,28,25,5,5,26,13,86210c0e-11ad-11f1-a177-877742776877,https://www.bsnpr.com/partidos/86210c0e-11ad-11f1-a177-877742776877,1,83.24,90,85.44,122.537241710716,105.3370786516854,17.2001630590306,6,467.0,414.03999999999996,479.0,430.44,112.79103468263936,111.28147941641112,1.5095552662282472
2026-04-08,33,Leones,Capitanes,82,74,24,10,15,38,14,7,4,25,3,86191990-11ad-11f1-9f2a-d5a1c9bc657e,https://www.bsnpr.com/partidos/86191990-11ad-11f1-9f2a-d5a1c9bc657e,0,94.56,101,95.8,86.71742808798646,105.42797494780794,-18.710546859821477,7,469.0,425.48,490.0,431.56,110.22844787064021,113.54157011771248,-3.313122247072272
2026-04-10,38,Leones,Santeros,102,76,14,8,10,44,28,9,3,27,8,864f3a73-11ad-11f1-ba36-93b72c320a3c,https://www.bsnpr.com/partidos/864f3a73-11ad-11f1-ba36-93b72c320a3c,1,90.16,65,85.84,113.13220940550134,75.72227399813606,37.40993540736528,8,473.0,438.88,456.0,439.2,107.77433467006927,103.82513661202186,3.9491980580474007
2026-04-12,42,Leones,Osos,94,58,26,17,22,29,19,7,1,20,8,86390da1-11ad-11f1-b95b-857dfec0cf80,https://www.bsnpr.com/partidos/86390da1-11ad-11f1-b95b-857dfec0cf80,0,86.44,105,93.48,108.7459509486349,112.32349165596919,-3.5775407073342933,9,465.0,438.32,451.0,442.04,106.08687716736631,102.02696588544023,4.059911281926077
2026-04-15,49,Leones,Santeros,77,64,13,11,9,39,16,4,2,19,4,863d3aa4-11ad-11f1-8bc4-df792945b27e,https://www.bsnpr.com/partidos/863d3aa4-11ad-11f1-8bc4-df792945b27e,0,80.72,83,77.92,95.39147670961349,106.51950718685832,-11.128030477244835,10,457.0,435.12,444.0,438.48,105.02849788564075,101.25889436234263,3.769603523298116
2026-04-17,53,Leones,Cangrejeros,111,65,36,15,30,33,21,9,3,31,15,86439b52-11ad-11f1-97be-ffcdd9747cbf,https://www.bsnpr.com/partidos/86439b52-11ad-11f1-97be-ffcdd9747cbf,1,95.84,106,92.64,115.81803005008346,114.42141623488774,1.396613815195721,11,466.0,447.71999999999997,460.0,445.68,104.08290896095775,103.2130676718722,0.8698412890855565
2026-04-19,58,Leones,Atleticos,89,61,25,11,19,28,12,4,3,21,10,8658f873-11ad-11f1-8bd6-4155b703e60b,https://www.bsnpr.com/partidos/8658f873-11ad-11f1-8bd6-4155b703e60b,0,83.0,99,80.92,107.2289156626506,122.34305486900642,-15.114139206355816,12,473.0,436.15999999999997,458.0,430.8,108.44644167278064,106.31383472609099,2.1326069466896485
2026-04-24,68,Leones,Capitanes,116,73,37,9,29,45,25,6,3,30,13,8680da06-11ad-11f1-8fb5-d5cee02b1f21,https://www.bsnpr.com/partidos/8680da06-11ad-11f1-8fb5-d5cee02b1f21,1,98.28,108,105.72,118.03011803011803,102.1566401816118,15.873477848506226,13,487.0,444.28,501.0,450.68,109.61555775636987,111.16535013756989,-1.549792381200021
2026-04-26,73,Leones,Santeros,93,63,21,14,15,36,16,2,3,16,6,86882f6e-11ad-11f1-9a64-8702e5a63170,https://www.bsnpr.com/partidos/86882f6e-11ad-11f1-9a64-8702e5a63170,1,86.24,88,80.4,107.83858998144713,109.45273631840796,-1.6141463369608289,14,486.0,444.08,484.0,437.6,109.43974058728158,110.60329067641682,-1.1635500891352422
2026-04-30,80,Leones,Vaqueros,91,60,17,16,14,30,16,4,1,26,11,86751063-11ad-11f1-9518-55946fa5b60f,https://www.bsnpr.com/partidos/86751063-11ad-11f1-9518-55946fa5b60f,0,83.48,94,89.56,109.008145663632,104.95757034390353,4.05057531972848,15,500.0,446.84000000000003,495.0,449.24,111.89687583922657,110.18609206660138,1.7107837726251915
2026-05-02,86,Leones,Cangrejeros,103,71,15,10,9,42,28,2,2,28,16,86726a56-11ad-11f1-977d-23558c6c40c5,https://www.bsnpr.com/partidos/86726a56-11ad-11f1-977d-23558c6c40c5,0,87.6,92,83.48,117.57990867579909,110.20603737422137,7.373871301577722,16,492.0,438.6,481.0,440.08000000000004,112.1751025991792,109.29830939829121,2.876793200887988
2026-05-06,92,Leones,Gigantes,85,54,30,9,19,30,18,6,4,26,10,8685483e-11ad-11f1-a959-156796554d86,https://www.bsnpr.com/partidos/8685483e-11ad-11f1-a959-156796554d86,1,76.2,90,85.16,111.54855643044618,105.68341944574918,5.865136984697003,17,488.0,431.8,472.0,444.32,113.01528485409912,106.22974432841195,6.785540525687168
2026-05-08,98,Leones,Piratas,77,71,17,12,10,43,16,5,0,35,9,86b357fc-11ad-11f1-aafb-db2c1f50ae1f,https://www.bsnpr.com/partidos/86b357fc-11ad-11f1-aafb-db2c1f50ae1f,0,90.48,84,89.64,85.10167992926613,93.70816599732262,-8.606486068056498,18,449.0,424.0,448.0,428.24,105.89622641509433,104.6142350084065,1.2819914066878368
2026-05-13,107,Leones,Santeros,97,65,13,10,10,31,22,1,2,27,13,868f22cf-11ad-11f1-97cf-89591ae60cad,https://www.bsnpr.com/partidos/868f22cf-11ad-11f1-97cf-89591ae60cad,0,80.72,99,86.16,120.16848364717542,114.90250696378831,5.265976683387109,19,453.0,418.48,459.0,434.0,108.24890078378894,105.76036866359448,2.4885321201944635
2026-03-27,7,Mets,Cangrejeros,93,67,16,15,8,37,22,6,1,25,11,8623834f-11ad-11f1-8103-a35e185e00b3,https://www.bsnpr.com/partidos/8623834f-11ad-11f1-8103-a35e185e00b3,0,89.04,88,90.68,104.44743935309972,97.04455227172474,7.402887081374985,1,93.0,89.04,88.0,90.68,104.44743935309972,97.04455227172474,7.402887081374985
2026-03-29,11,Mets,Osos,78,58,30,10,23,29,22,6,1,28,9,8609da1d-11ad-11f1-bd30-1d6150a302d7,https://www.bsnpr.com/partidos/8609da1d-11ad-11f1-bd30-1d6150a302d7,0,81.2,83,81.44,96.05911330049261,101.9155206286837,-5.856407328191082,2,171.0,170.24,171.0,172.12,100.44642857142857,99.34929119219149,1.0971373792370827
2026-04-01,17,Mets,Atleticos,77,68,19,9,12,34,17,6,2,39,11,8624e6ab-11ad-11f1-b7b1-e3311ea6ecd4,https://www.bsnpr.com/partidos/8624e6ab-11ad-11f1-b7b1-e3311ea6ecd4,1,85.36,80,86.8,90.20618556701031,92.16589861751153,-1.9597130505012217,3,248.0,255.60000000000002,251.0,258.92,97.02660406885758,96.94114012050053,0.08546394835704518
2026-04-04,25,Mets,Capitanes,93,74,21,7,12,42,18,6,3,29,9,86242db4-11ad-11f1-a3e2-131d3a9d215b,https://www.bsnpr.com/partidos/86242db4-11ad-11f1-a3e2-131d3a9d215b,1,90.24,91,93.68,103.05851063829788,97.1391972672929,5.919313371004975,4,341.0,345.84000000000003,342.0,352.6,98.60050890585241,96.99376063528076,1.606748270571643
2026-04-06,28,Mets,Piratas,89,75,18,12,9,47,17,6,0,30,10,8621719a-11ad-11f1-b868-5d1967288820,https://www.bsnpr.com/partidos/8621719a-11ad-11f1-b868-5d1967288820,0,94.92,86,89.84,93.76316898440793,95.72573463935886,-1.9625656549509358,5,430.0,440.76,428.0,442.44,97.55876213812506,96.73628062562156,0.8224815125035008
2026-04-09,37,Mets,Atleticos,71,64,11,9,6,28,15,3,2,25,9,862a582f-11ad-11f1-a1ed-71059c049357,https://www.bsnpr.com/partidos/862a582f-11ad-11f1-a1ed-71059c049357,0,77.84,97,77.84,91.21274409044193,124.61459403905447,-33.401849948612536,6,408.0,429.56,437.0,429.6,94.98091069932023,101.72253258845437,-6.741621889134137
2026-04-11,40,Mets,Criollos,78,68,27,17,15,40,14,7,4,28,9,862a8754-11ad-11f1-8b78-8914e662b444,https://www.bsnpr.com/partidos/862a8754-11ad-11f1-8b78-8914e662b444,0,96.88,97,87.6,80.51197357555739,110.73059360730595,-30.218620031748557,7,408.0,445.24,451.0,435.76,91.63597161081664,103.4973379842115,-11.861366373394858
2026-04-13,45,Mets,Criollos,92,77,9,10,4,39,17,3,1,34,14,863f47b0-11ad-11f1-bf06-dd2940ebe4b1,https://www.bsnpr.com/partidos/863f47b0-11ad-11f1-bf06-dd2940ebe4b1,1,90.96,105,94.12,101.14335971855762,111.55971100722482,-10.416351288667201,8,423.0,450.84,476.0,443.08,93.82486026084642,107.4298095152117,-13.60494925436528
2026-04-15,48,Mets,Vaqueros,73,60,28,14,22,37,16,8,0,27,7,866e374d-11ad-11f1-af2e-09eb8b71e85e,https://www.bsnpr.com/partidos/866e374d-11ad-11f1-af2e-09eb8b71e85e,1,86.32,88,80.36,84.56904541241892,109.5072175211548,-24.938172108735884,9,403.0,446.92,473.0,429.76,90.17273785017453,110.0614296351452,-19.888691784970675
2026-04-19,59,Mets,Cangrejeros,94,65,24,14,15,41,24,7,2,21,9,864fdc16-11ad-11f1-840c-ad679f717b9d,https://www.bsnpr.com/partidos/864fdc16-11ad-11f1-840c-ad679f717b9d,0,89.56,91,98.56,104.95757034390353,92.32954545454545,12.628024889358073,10,408.0,441.56,478.0,438.48,92.39967388350394,109.01295384054005,-16.613279957036113
2026-04-21,62,Mets,Indios,102,86,13,11,9,46,22,3,0,34,13,864fe16a-11ad-11f1-80a4-a15879432ab1,https://www.bsnpr.com/partidos/864fe16a-11ad-11f1-80a4-a15879432ab1,0,102.72,113,89.04,99.29906542056075,126.90925426774483,-27.610188847184077,11,439.0,466.43999999999994,494.0,449.68,94.1171426121259,109.85589752713041,-15.738754915004506
2026-04-23,65,Mets,Gigantes,98,66,23,9,18,34,24,8,1,26,10,8656703d-11ad-11f1-b497-efb94fc6f632,https://www.bsnpr.com/partidos/8656703d-11ad-11f1-b497-efb94fc6f632,1,85.12,94,80.96,115.13157894736841,116.10671936758894,-0.9751404202205265,12,459.0,454.67999999999995,491.0,443.04,100.95011876484561,110.82520765619357,-9.875088891347957
2026-04-25,70,Mets,Osos,83,62,33,16,24,38,19,5,0,30,7,865e919a-11ad-11f1-ac6f-37cffa7f1ddf,https://www.bsnpr.com/partidos/865e919a-11ad-11f1-ac6f-37cffa7f1ddf,0,92.52,104,90.8,89.71033290099439,114.53744493392071,-24.827112032926323,13,450.0,456.24,490.0,439.72,98.63229879011047,111.43454925861911,-12.802250468508646
2026-04-28,76,Mets,Cangrejeros,102,72,28,8,20,38,21,8,6,28,12,866026c0-11ad-11f1-ba56-f73844299bd3,https://www.bsnpr.com/partidos/866026c0-11ad-11f1-ba56-f73844299bd3,1,92.32,92,86.6,110.48526863084923,106.23556581986143,4.249702810987799,14,479.0,462.24,494.0,445.96,103.62582208376601,110.77226657099293,-7.1464444872269155
2026-05-04,90,Mets,Osos,108,73,18,6,11,37,29,7,3,25,13,86871537-11ad-11f1-a0dd-eb547bb575be,https://https://www.bsnpr.com/partidos/86871537-11ad-11f1-a0dd-eb547bb575be,1,86.92,90,88.24,124.25218591808559,101.99456029011786,22.257625627967727,15,493.0,459.6,493.0,435.64,107.26718885987815,113.1668350013773,-5.899646141499147
2026-05-07,96,Mets,Vaqueros,90,77,12,8,8,36,24,10,2,28,10,8676763b-11ad-11f1-9b49-5d1967288820,https://www.bsnpr.com/partidos/8676763b-11ad-11f1-9b49-5d1967288820,0,90.28,80,85.92,99.68985378821445,93.10986964618249,6.579984142031961,16,481.0,447.15999999999997,460.0,432.52,107.5677609804097,106.35346342365672,1.2142975567529817
2026-05-09,101,Mets,Gigantes,76,65,22,17,12,34,16,7,2,30,10,868893f2-11ad-11f1-80ba-612cd40bc2cc,https://www.bsnpr.com/partidos/868893f2-11ad-11f1-80ba-612cd40bc2cc,0,91.68,96,88.4,82.89703315881326,108.5972850678733,-25.700251909060043,17,459.0,453.71999999999997,462.0,439.96,101.1637133033589,105.00954632239295,-3.845833019034046
2026-05-13,108,Mets,Osos,88,72,17,4,13,40,25,2,5,29,11,86879ab6-11ad-11f1-a061-ffcdd9747cbf,https://www.bsnpr.com/partidos/86879ab6-11ad-11f1-a061-ffcdd9747cbf,1,83.48,87,84.24,105.41447053186391,103.27635327635328,2.138117255510636,18,464.0,444.68,445.0,433.4,104.34469731042547,102.67651130595294,1.6681860044725312
2026-03-22,2,Osos,Atleticos,92,68,14,16,9,31,23,10,2,33,13,85f9c415-11ad-11f1-8147-995a265266fc,https://www.bsnpr.com/partidos/85f9c415-11ad-11f1-8147-995a265266fc,1,90.16,99,85.56,102.04081632653062,115.70827489481066,-13.66745856828004,1,92.0,90.16,99.0,85.56,102.04081632653062,115.70827489481066,-13.66745856828004
2026-03-25,4,Osos,Vaqueros,71,66,19,8,15,27,10,3,1,20,6,85f746f7-11ad-11f1-962b-1de1a4c7b1f5,https://www.bsnpr.com/partidos/85f746f7-11ad-11f1-962b-1de1a4c7b1f5,1,82.36,73,72.16,86.20689655172414,101.16407982261642,-14.957183270892273,2,163.0,172.51999999999998,172.0,157.72,94.48179921168561,109.05401978189197,-14.572220570206355
2026-03-27,6,Osos,Capitanes,97,69,24,11,16,32,20,4,1,20,9,85feeafb-11ad-11f1-a0e8-bbe7d875458b,https://www.bsnpr.com/partidos/85feeafb-11ad-11f1-a0e8-bbe7d875458b,0,90.56,99,83.36,107.1113074204947,118.76199616122841,-11.650688740733713,3,260.0,263.08,271.0,241.07999999999998,98.82925345902387,112.41081798573089,-13.581564526707012
2026-03-29,11,Osos,Mets,83,58,26,12,19,32,19,6,5,25,8,8609da1d-11ad-11f1-bd30-1d6150a302d7,https://www.bsnpr.com/partidos/8609da1d-11ad-11f1-bd30-1d6150a302d7,1,81.44,78,81.2,101.9155206286837,96.05911330049261,5.856407328191082,4,343.0,344.52,349.0,322.28,99.55880645535818,108.2909271440983,-8.732120688740125
2026-04-01,18,Osos,Gigantes,90,73,13,18,10,40,20,5,3,32,12,86191586-11ad-11f1-a23f-2787b6cf12f3,https://www.bsnpr.com/partidos/86191586-11ad-11f1-a23f-2787b6cf12f3,1,96.72,88,87.68,93.05210918114145,100.36496350364963,-7.312854322508187,5,433.0,441.24,437.0,409.96000000000004,98.13253558154292,106.59576544053077,-8.463229858987845
2026-04-07,31,Osos,Criollos,92,68,16,16,11,34,20,5,4,25,9,865639bd-11ad-11f1-8096-4744e1fa2e9f,https://www.bsnpr.com/partidos/865639bd-11ad-11f1-8096-4744e1fa2e9f,0,91.04,100,94.4,101.05448154657293,105.9322033898305,-4.877721843257575,6,433.0,442.12,438.0,418.8,97.93721161675563,104.58452722063036,-6.6473156038747305
2026-04-09,35,Osos,Vaqueros,85,62,21,16,14,30,20,5,2,28,11,86566245-11ad-11f1-9a0e-df207d29d0b8,https://www.bsnpr.com/partidos/86566245-11ad-11f1-9a0e-df207d29d0b8,0,87.24,77,91.04,97.43237047226043,84.57820738137082,12.854163090889614,7,447.0,447.0,442.0,437.68,100.0,100.98702248217876,-0.9870224821787588
2026-04-12,42,Osos,Leones,105,75,17,11,11,34,30,9,2,30,10,86390da1-11ad-11f1-b95b-857dfec0cf80,https://www.bsnpr.com/partidos/86390da1-11ad-11f1-b95b-857dfec0cf80,1,93.48,94,86.44,112.32349165596919,108.7459509486349,3.5775407073342933,8,455.0,449.92,437.0,440.76000000000005,101.12908961593172,99.14692803339685,1.9821615825348715
2026-04-16,50,Osos,Gigantes,88,65,15,12,8,33,20,2,3,31,12,863a8c15-11ad-11f1-be95-af7d1f9c2528,https://www.bsnpr.com/partidos/863a8c15-11ad-11f1-be95-af7d1f9c2528,1,83.6,95,75.24,105.26315789473685,126.26262626262627,-20.99946836788942,9,460.0,452.08000000000004,454.0,434.80000000000007,101.75190231817376,104.4158233670653,-2.663921048891538
2026-04-18,55,Osos,Vaqueros,91,67,35,10,26,37,18,9,2,22,5,864e92b0-11ad-11f1-a52d-bbe7d875458b,https://www.bsnpr.com/partidos/864e92b0-11ad-11f1-a52d-bbe7d875458b,0,92.4,98,91.12,98.48484848484848,107.55048287971904,-9.065634394870557,10,461.0,447.76,464.0,438.24,102.95694121850991,105.87805768528659,-2.921116466776681
2026-04-23,64,Osos,Santeros,87,66,22,14,15,37,13,8,4,23,6,865458ab-11ad-11f1-a2a1-477d7f231592,https://www.bsnpr.com/partidos/865458ab-11ad-11f1-a2a1-477d7f231592,1,89.68,94,88.92,97.01159678858161,105.71300044984255,-8.70140366126094,11,456.0,446.40000000000003,458.0,432.76,102.1505376344086,105.83233200850356,-3.681794374094963
